"","Input","MF.64p.Th.1","MF.64p.Th.2","MF.64p.Th.3","MF.64p.Th.4","MF.PC.03","MF.PC.04","MF.PC.05","MF.PC.06","p_value","fc","Input Type","Symbol","Name","Feature Type","Entrez Gene ID","dup"
"852","Lrr1","10.64498","7.442873","11.57238","7.668963","1.717444","3.44112",1,2.290452,0.00253067207259296,4.41817082604649,"current symbol","Lrr1","leucine rich repeat protein 1","protein coding gene",69706,FALSE
"853","Lrrc3","57.11625","62.50015","60.08093","67.68963","1.717444","1",1,1,0.00010134111901259,52.4408896003853,"current symbol","Lrrc3","leucine rich repeat containing 3","protein coding gene",237387,FALSE
"854","Lrrc74b","7.137715","2.757147","7.219045","11.67034","1","1",1,1,0.0422944402838043,7.19606175,"current symbol","Lrrc74b","leucine rich repeat containing 74B","protein coding gene",74685,FALSE
"855","Lrrfip1","684.04","764.1876","788.3311","885.9714","214.0809","151.1289",228.938,219.0864,0.000201290994338447,3.8396443484546,"current symbol","Lrrfip1","leucine rich repeat (in FLII) interacting protein 1","protein coding gene",16978,FALSE
"856","Lrrn3","37.82629","66.60016","83.09139","77.02618","1","27.85232",15.06301,1,0.00549089914406602,5.88983805751845,"current symbol","Lrrn3","leucine rich repeat protein 3, neuronal","protein coding gene",16981,FALSE
"857","Lst1","702.4531","423.8868","579.9931","491.1688","36.8722","58.36631",56.66609,41.00402,0.00346173270165454,11.391413198643,"current symbol","Lst1","leukocyte specific transcript 1","protein coding gene",16988,TRUE
"858","Lst1","702.4531","423.8868","579.9931","491.1688","36.8722","58.36631",56.66609,41.00402,0.00346173270165454,11.391413198643,"human synonym","Slco1b2","solute carrier organic anion transporter family, member 1b2","protein coding gene",28253,TRUE
"859","Ltb","65.0076","76.55733","47.64284","40.34688","2.434888","1.61028",2.757877,1,0.00658241107492338,29.4185987649693,"current symbol","Ltb","lymphotoxin B","protein coding gene",16994,FALSE
"860","Ly6a","1402.153","1096.288","1272.795","1256.099","9.609328","2.22056",1,1,0.000270091007604657,363.512343700831,"current symbol","Ly6a","lymphocyte antigen 6 complex, locus A","protein coding gene",110454,TRUE
"861","Ly6a","1402.153","1096.288","1272.795","1256.099","9.609328","2.22056",1,1,0.000270091007604657,363.512343700831,"rat synonym","Ly6f","lymphocyte antigen 6 complex, locus F","protein coding gene",17071,TRUE
"862","Ly6a","1402.153","1096.288","1272.795","1256.099","9.609328","2.22056",1,1,0.000270091007604657,363.512343700831,"rat synonym","Ly6c1","lymphocyte antigen 6 complex, locus C1","protein coding gene",17067,TRUE
"863","Ly6a","1402.153","1096.288","1272.795","1256.099","9.609328","2.22056",1,1,0.000270091007604657,363.512343700831,"rat synonym","Ly6g","lymphocyte antigen 6 complex, locus G","protein coding gene",546644,TRUE
"864","Ly6a","1402.153","1096.288","1272.795","1256.099","9.609328","2.22056",1,1,0.000270091007604657,363.512343700831,"rat synonym","I830127L07Rik","RIKEN cDNA I830127L07 gene","pseudogene",546643,TRUE
"865","Ly6a","1402.153","1096.288","1272.795","1256.099","9.609328","2.22056",1,1,0.000270091007604657,363.512343700831,"rat synonym","Ly6i","lymphocyte antigen 6 complex, locus I","protein coding gene",57248,TRUE
"866","Ly6a","1402.153","1096.288","1272.795","1256.099","9.609328","2.22056",1,1,0.000270091007604657,363.512343700831,"rat synonym","Ly6c2","lymphocyte antigen 6 complex, locus C2","protein coding gene",100041546,TRUE
"867","Ly6e","9247.906","8177.006","8348.824","8945.413","1877.833","1809.87",1854.388,1789.567,9.94116092530017e-05,4.73551125816289,"current symbol","Ly6e","lymphocyte antigen 6 complex, locus E","protein coding gene",17069,FALSE
"868","Ly6i","283.3349","221.8148","290.1856","335.782","1","1",1,1,0.00123516812451243,282.779325,"rat symbol","Ly6c2","lymphocyte antigen 6 complex, locus C2","protein coding gene",100041546,TRUE
"869","Ly6i","283.3349","221.8148","290.1856","335.782","1","1",1,1,0.00123516812451243,282.779325,"rat symbol","Ly6a","lymphocyte antigen 6 complex, locus A","protein coding gene",110454,TRUE
"870","Ly6i","283.3349","221.8148","290.1856","335.782","1","1",1,1,0.00123516812451243,282.779325,"rat symbol","Ly6c1","lymphocyte antigen 6 complex, locus C1","protein coding gene",17067,TRUE
"871","Ly6i","283.3349","221.8148","290.1856","335.782","1","1",1,1,0.00123516812451243,282.779325,"rat symbol","Ly6g","lymphocyte antigen 6 complex, locus G","protein coding gene",546644,TRUE
"872","Ly6i","283.3349","221.8148","290.1856","335.782","1","1",1,1,0.00123516812451243,282.779325,"current symbol","Ly6i","lymphocyte antigen 6 complex, locus I","protein coding gene",57248,TRUE
"873","Ly6i","283.3349","221.8148","290.1856","335.782","1","1",1,1,0.00123516812451243,282.779325,"rat symbol","Ly6f","lymphocyte antigen 6 complex, locus F","protein coding gene",17071,TRUE
"874","Ly6i","283.3349","221.8148","290.1856","335.782","1","1",1,1,0.00123516812451243,282.779325,"rat symbol","I830127L07Rik","RIKEN cDNA I830127L07 gene","pseudogene",546643,TRUE
"875","Ly75","108.8484","114.0431","99.88282","87.02963","7.456996","8.933639",1,3.580904,0.000205085605685383,19.5409573899178,"current symbol","Ly75","lymphocyte antigen 75","protein coding gene",17076,FALSE
"876","Ly9","408.7196","346.5723","639.6959","737.2535","86.37583","135.2616",166.8264,84.23416,0.0183939652941079,4.51078985971571,"current symbol","Ly9","lymphocyte antigen 9","protein coding gene",17085,FALSE
"877","Lysmd2","73.77576","49.61441","50.75236","54.35171","1","1",1,4.22613,0.00196149911539671,31.6205548474771,"current symbol","Lysmd2","LysM, putative peptidoglycan-binding, domain containing 2","protein coding gene",70082,FALSE
"878","Lyzl4","19.41314","16.22861","11.57238","5.668274","1","1",1,1,0.0264254789566905,13.220601,"current symbol","Lyzl4","lysozyme-like 4","protein coding gene",69032,FALSE
"879","Lzts1","12.39861","6.857158","14.6819","15.67172","1","1.61028",1.585959,1,0.0107411941682401,9.54717209889691,"current symbol","Lzts1","leucine zipper, putative tumor suppressor 1","protein coding gene",211134,FALSE
"880","Mab21l3","2.753633","3.342863","5.975236","3.667585","1","1",2.171918,1,0.025864126677409,3.04322632338718,"current symbol","Mab21l3","mab-21-like 3 (C. elegans)","protein coding gene",242125,FALSE
"881","Maff","23.79723","27.94292","22.76666","17.67241","1.717444","1",1,2.935678,0.00148943849999016,13.8550322690611,"current symbol","Maff","v-maf musculoaponeurotic fibrosarcoma oncogene family, protein F (avian)","protein coding gene",17133,FALSE
"882","Mag","93.94254","92.95737","99.88282","95.69928","12.4791","31.514",7.445548,19.06633,0.000301023455773123,5.42489368623021,"current symbol","Mag","myelin-associated glycoprotein","protein coding gene",17136,TRUE
"883","Mag","93.94254","92.95737","99.88282","95.69928","12.4791","31.514",7.445548,19.06633,0.000301023455773123,5.42489368623021,"synonym","Mtag2","metastasis associated gene 2","antisense lncRNA gene",50994,TRUE
"884","Mak","28.18131","11.54288","38.31427","45.01516","1","4.0514",1,1.645226,0.0280850412463263,15.9879952592214,"current symbol","Mak","male germ cell-associated kinase","protein coding gene",17152,TRUE
"885","Mak","28.18131","11.54288","38.31427","45.01516","1","4.0514",1,1.645226,0.0280850412463263,15.9879952592214,"human synonym","Alpk3","alpha-kinase 3","protein coding gene",116904,TRUE
"886","Mansc1","18.53633","16.81433","15.3038","23.00758","3.152332","9.543919",1,4.871356,0.00143073941108758,3.96723390364736,"current symbol","Mansc1","MANSC domain containing 1","protein coding gene",67729,FALSE
"887","Map2","5.384082","8.028589","11.57238","15.67172","1","4.66168",1,1,0.0269508275071129,5.30650862474027,"current symbol","Map2","microtubule-associated protein 2","protein coding gene",17756,TRUE
"888","Map2","5.384082","8.028589","11.57238","15.67172","1","4.66168",1,1,0.0269508275071129,5.30650862474027,"human synonym","Metap2","methionine aminopeptidase 2","protein coding gene",56307,TRUE
"889","Map2k6","57.99307","46.68583","63.81236","47.68274","15.34888","13.81588",15.06301,15.19497,0.00238070131305222,3.63790023819164,"current symbol","Map2k6","mitogen-activated protein kinase kinase 6","protein coding gene",26399,FALSE
"890","Map7d3","9.768164","12.71432","9.706663","15.00482","2.434888","1",2.757877,1,0.00226514807936741,6.56131084499494,"current symbol","Map7d3","MAP7 domain containing 3","protein coding gene",320923,FALSE
"891","Mapkapk3","1121.571","1329.989","1296.427","1366.137","249.2356","236.5681",169.7562,208.1176,9.83639263603961e-05,5.92133522061186,"current symbol","Mapkapk3","mitogen-activated protein kinase-activated protein kinase 3","protein coding gene",102626,FALSE
"892","Marcks","2008.91","1822.576","1697.555","1224.755","143.7714","114.5121",139.8723,155.209,0.00261353444784347,12.2049613564144,"current symbol","Marcks","myristoylated alanine rich protein kinase C substrate","protein coding gene",17118,FALSE
"893","Marveld2","72.89894","74.21447","81.22568","99.70066","3.152332","1",1,2.290452,0.000927427751460966,44.0748717146702,"current symbol","Marveld2","MARVEL (membrane-associating) domain containing 2","protein coding gene",218518,FALSE
"894","Matn2","57.11625","49.02869","91.17615","97.03307","10.32677","19.3084",5.101712,15.8402,0.0119844421305887,5.81991187233775,"current symbol","Matn2","matrilin 2","protein coding gene",17181,FALSE
"895","Mb21d1","152.6892","128.686","136.5752","116.3731","32.56753","60.80743",27.95411,54.55376,0.000196117942500359,3.03795145893434,"old symbol","Cgas","cyclic GMP-AMP synthase","protein coding gene",214763,FALSE
"896","Mbd4","148.3052","176.129","241.677","223.7434","60.54785","32.73456",48.46267,33.2613,0.00354950631953977,4.51329031547307,"current symbol","Mbd4","methyl-CpG binding domain protein 4","protein coding gene",17193,FALSE
"897","Mcoln2","237.7404","186.6719","242.2989","215.7406","11.04422","15.64672",1,1,0.000207105870383492,30.7571588801204,"current symbol","Mcoln2","mucolipin 2","protein coding gene",68279,FALSE
"898","Mcoln3","36.94947","71.87161","94.28568","51.01722","1","1.61028",1,1,0.0155075737121152,55.1211596692609,"current symbol","Mcoln3","mucolipin 3","protein coding gene",171166,FALSE
"899","Mcts2","56.23943","27.35721","34.58284","20.33999","21.08843","1",7.445548,3.580904,0.0339660400079913,4.18299754170949,"current symbol","Mcts2","malignant T cell amplified sequence 2","protein coding gene",66405,FALSE
"900","Mdfic","230.7259","285.0721","244.1647","131.7117","73.46184","56.53547",55.49418,34.55176,0.0115928183403585,4.05226881533517,"current symbol","Mdfic","MyoD family inhibitor domain containing","protein coding gene",16543,FALSE
"901","Med10","9.768164","14.47146","8.462854","17.67241","3.869776","4.0514",3.929794,3.580904,0.0260364524737291,3.26434028686341,"current symbol","Med10","mediator complex subunit 10","protein coding gene",28077,FALSE
"902","Mefv","592.8511","554.5014","900.2739","998.6769","3.869776","2.22056",1,3.580904,0.00633724526559385,285.468539738587,"current symbol","Mefv","Mediterranean fever","protein coding gene",54483,FALSE
"903","Meis3","549.0102","440.2868","547.0322","525.1805","107.1817","83.99807",120.5356,105.5266,0.000235495916668727,4.94080137719607,"current symbol","Meis3","Meis homeobox 3","protein coding gene",17537,FALSE
"904","Met","65.0076","66.60016","65.05616","82.36135","1.717444","5.27196",10.9613,1,6.84144500835713e-05,14.7237416615235,"human synonym","Rnmt","RNA (guanine-7-) methyltransferase","protein coding gene",67897,TRUE
"905","Met","65.0076","66.60016","65.05616","82.36135","1.717444","5.27196",10.9613,1,6.84144500835713e-05,14.7237416615235,"current symbol","Met","met proto-oncogene","protein coding gene",17295,TRUE
"906","Met","65.0076","66.60016","65.05616","82.36135","1.717444","5.27196",10.9613,1,6.84144500835713e-05,14.7237416615235,"human synonym","Sltm","SAFB-like, transcription modulator","protein coding gene",66660,TRUE
"907","Mfsd11","1083.868","1067.003","963.0863","988.6735","237.0391","204.2232",326.2072,265.5427,1.34641238612496e-06,3.97152211755098,"current symbol","Mfsd11","major facilitator superfamily domain containing 11","protein coding gene",69900,FALSE
"908","Mfsd12","841.8669","870.7879","806.3663","915.9818","117.9434","65.68967",144.5599,179.7276,5.97845265701676e-07,6.76287416357247,"current symbol","Mfsd12","major facilitator superfamily domain containing 12","protein coding gene",73822,FALSE
"909","Mgat4a","867.2946","888.9451","1020.923","958.6631","175.3389","217.0391",231.8678,130.6904,7.73574276941932e-06,4.94853180970789,"current symbol","Mgat4a","mannoside acetylglucosaminyltransferase 4, isoenzyme A","protein coding gene",269181,FALSE
"910","Mgat5","325.4221","262.8149","302.6237","369.1268","56.24319","71.18219",70.72911,46.16582,0.000828853531290279,5.15711321748077,"current symbol","Mgat5","mannoside acetylglucosaminyltransferase 5","protein coding gene",107895,FALSE
"911","Mgl2","598.9888","530.487","675.1445","645.2218","43.32919","48.60184",56.08014,26.80904,0.000248905973371317,14.0134947784355,"current symbol","Mgl2","macrophage galactose N-acetyl-galactosamine specific lectin 2","protein coding gene",216864,FALSE
"912","Mgll","207.0519","184.9147","128.4904","153.0524","1","1.61028",1,1,0.00235297876380591,146.088610670068,"current symbol","Mgll","monoglyceride lipase","protein coding gene",23945,TRUE
"913","Mgll","207.0519","184.9147","128.4904","153.0524","1","1.61028",1,1,0.00235297876380591,146.088610670068,"rat synonym","Clec10a","C-type lectin domain family 10, member A","protein coding gene",17312,TRUE
"914","Mgll","207.0519","184.9147","128.4904","153.0524","1","1.61028",1,1,0.00235297876380591,146.088610670068,"rat synonym","Mgl2","macrophage galactose N-acetyl-galactosamine specific lectin 2","protein coding gene",216864,TRUE
"915","Mical1","299.1176","417.4439","476.135","591.8701","79.91884","11.37476",63.11164,70.68441,0.00589570987930901,7.92824814468368,"current symbol","Mical1","microtubule associated monooxygenase, calponin and LIM domain containing 1","protein coding gene",171580,FALSE
"916","Mmp12","428.8864","258.1292","275.2599","323.7778","1","1.61028",1,1,0.00360873275864387,278.953404131636,"current symbol","Mmp12","matrix metallopeptidase 12","protein coding gene",17381,FALSE
"917","Mmp13","40.45674","35.55723","78.11616","69.69032","1.717444","1",1,2.290452,0.0140672616647102,37.2543815671909,"current symbol","Mmp13","matrix metallopeptidase 13","protein coding gene",17386,FALSE
"918","Mmp14","1745.865","1680.833","1759.124","1486.845","4.58722","2.22056",8.031507,19.06633,0.000113745894486018,196.801226180311,"current symbol","Mmp14","matrix metallopeptidase 14 (membrane-inserted)","protein coding gene",17387,FALSE
"919","Mmp2","4543.786","5234.956","4968.773","5196.789","4.58722","8.933639",6.27363,2.935678,7.10407566901132e-05,877.437636071922,"current symbol","Mmp2","matrix metallopeptidase 2","protein coding gene",17390,FALSE
"920","Mmp25","31.68857","35.55723","33.33903","35.67861","1","1",2.757877,1,3.96760225761916e-06,23.6655697924773,"human synonym","Mmp24","matrix metallopeptidase 24","protein coding gene",17391,TRUE
"921","Mmp25","31.68857","35.55723","33.33903","35.67861","1","1",2.757877,1,3.96760225761916e-06,23.6655697924773,"current symbol","Mmp25","matrix metallopeptidase 25","protein coding gene",240047,TRUE
"922","Mmp25","31.68857","35.55723","33.33903","35.67861","1","1",2.757877,1,3.96760225761916e-06,23.6655697924773,"human synonym","Mmp28","matrix metallopeptidase 28 (epilysin)","protein coding gene",118453,TRUE
